location,latitude,longitude,time,pm10,pm2_5,carbon_monoxide
Electronic City,12.8399,77.677,2026-07-18 23:00:00,17.8,12.2,171.0
Electronic City,12.8399,77.677,2026-07-19 00:00:00,13.2,9.4,158.0
Electronic City,12.8399,77.677,2026-07-19 01:00:00,11.3,8.1,139.0
Electronic City,12.8399,77.677,2026-07-19 02:00:00,9.8,7.0,125.0
Electronic City,12.8399,77.677,2026-07-19 03:00:00,8.9,6.2,119.0
Electronic City,12.8399,77.677,2026-07-19 04:00:00,8.4,5.8,117.0
Electronic City,12.8399,77.677,2026-07-19 05:00:00,7.5,5.3,118.0
Electronic City,12.8399,77.677,2026-07-19 06:00:00,7.9,5.5,123.0
Electronic City,12.8399,77.677,2026-07-19 07:00:00,9.3,6.2,130.0
Electronic City,12.8399,77.677,2026-07-19 08:00:00,11.1,6.7,134.0
Electronic City,12.8399,77.677,2026-07-19 09:00:00,12.1,7.0,132.0
Electronic City,12.8399,77.677,2026-07-19 10:00:00,13.8,7.4,128.0
Electronic City,12.8399,77.677,2026-07-19 11:00:00,16.2,8.0,124.0
Electronic City,12.8399,77.677,2026-07-19 12:00:00,18.0,8.5,122.0
Electronic City,12.8399,77.677,2026-07-19 13:00:00,20.5,9.2,121.0
Electronic City,12.8399,77.677,2026-07-19 14:00:00,22.1,9.9,124.0
Electronic City,12.8399,77.677,2026-07-19 15:00:00,23.1,10.1,134.0
Electronic City,12.8399,77.677,2026-07-19 16:00:00,24.9,11.2,149.0
Electronic City,12.8399,77.677,2026-07-19 17:00:00,27.4,13.9,163.0
Electronic City,12.8399,77.677,2026-07-19 18:00:00,24.0,13.0,179.0
Electronic City,12.8399,77.677,2026-07-19 19:00:00,22.9,13.7,195.0
Electronic City,12.8399,77.677,2026-07-19 20:00:00,23.4,14.6,200.0
Electronic City,12.8399,77.677,2026-07-19 21:00:00,21.9,13.9,185.0
Electronic City,12.8399,77.677,2026-07-19 22:00:00,20.8,13.2,159.0
Electronic City,12.8399,77.677,2026-07-19 23:00:00,15.3,10.4,138.0
Electronic City,12.8399,77.677,2026-07-20 00:00:00,10.5,7.6,127.0
Electronic City,12.8399,77.677,2026-07-20 01:00:00,7.4,5.6,120.0
Electronic City,12.8399,77.677,2026-07-20 02:00:00,6.0,4.5,119.0
Electronic City,12.8399,77.677,2026-07-20 03:00:00,5.4,4.0,125.0
Electronic City,12.8399,77.677,2026-07-20 04:00:00,5.0,3.7,135.0
Electronic City,12.8399,77.677,2026-07-20 05:00:00,5.6,3.7,144.0
Electronic City,12.8399,77.677,2026-07-20 06:00:00,4.8,3.5,150.0
Electronic City,12.8399,77.677,2026-07-20 07:00:00,5.4,4.3,154.0
Electronic City,12.8399,77.677,2026-07-20 08:00:00,6.0,4.3,154.0
Electronic City,12.8399,77.677,2026-07-20 09:00:00,9.0,5.2,147.0
Electronic City,12.8399,77.677,2026-07-20 10:00:00,10.2,5.7,135.0
Electronic City,12.8399,77.677,2026-07-20 11:00:00,9.9,5.6,127.0
Electronic City,12.8399,77.677,2026-07-20 12:00:00,9.1,5.1,124.0
Electronic City,12.8399,77.677,2026-07-20 13:00:00,9.9,5.2,123.0
Electronic City,12.8399,77.677,2026-07-20 14:00:00,12.3,6.0,127.0
Electronic City,12.8399,77.677,2026-07-20 15:00:00,15.0,7.8,137.0
Electronic City,12.8399,77.677,2026-07-20 16:00:00,14.8,8.4,152.0
Electronic City,12.8399,77.677,2026-07-20 17:00:00,18.3,10.0,166.0
Electronic City,12.8399,77.677,2026-07-20 18:00:00,16.1,10.3,179.0
Electronic City,12.8399,77.677,2026-07-20 19:00:00,15.5,11.0,192.0
Electronic City,12.8399,77.677,2026-07-20 20:00:00,13.7,10.2,196.0
Electronic City,12.8399,77.677,2026-07-20 21:00:00,11.1,8.6,186.0
Electronic City,12.8399,77.677,2026-07-20 22:00:00,8.9,6.9,167.0
Electronic City,12.8399,77.677,2026-07-20 23:00:00,7.2,5.7,151.0
Electronic City,12.8399,77.677,2026-07-21 00:00:00,5.6,4.5,142.0
Electronic City,12.8399,77.677,2026-07-21 01:00:00,4.7,3.8,136.0
Electronic City,12.8399,77.677,2026-07-21 02:00:00,4.6,3.6,133.0
Electronic City,12.8399,77.677,2026-07-21 03:00:00,5.0,3.7,134.0
Electronic City,12.8399,77.677,2026-07-21 04:00:00,5.6,4.0,137.0
Electronic City,12.8399,77.677,2026-07-21 05:00:00,5.7,4.2,140.0
Electronic City,12.8399,77.677,2026-07-21 06:00:00,6.4,4.7,142.0
Electronic City,12.8399,77.677,2026-07-21 07:00:00,7.5,5.7,144.0
Electronic City,12.8399,77.677,2026-07-21 08:00:00,10.3,6.7,143.0
Electronic City,12.8399,77.677,2026-07-21 09:00:00,15.0,7.9,138.0
Electronic City,12.8399,77.677,2026-07-21 10:00:00,16.8,8.8,131.0
Electronic City,12.8399,77.677,2026-07-21 11:00:00,17.2,9.0,126.0
Electronic City,12.8399,77.677,2026-07-21 12:00:00,17.5,9.0,123.0
Electronic City,12.8399,77.677,2026-07-21 13:00:00,17.0,8.8,122.0
Electronic City,12.8399,77.677,2026-07-21 14:00:00,16.8,8.7,126.0
Electronic City,12.8399,77.677,2026-07-21 15:00:00,17.2,8.8,140.0
Electronic City,12.8399,77.677,2026-07-21 16:00:00,17.4,8.9,159.0
Electronic City,12.8399,77.677,2026-07-21 17:00:00,17.8,9.6,176.0
Electronic City,12.8399,77.677,2026-07-21 18:00:00,16.8,10.7,189.0
Electronic City,12.8399,77.677,2026-07-21 19:00:00,16.5,11.7,198.0
Electronic City,12.8399,77.677,2026-07-21 20:00:00,15.3,11.4,200.0
Electronic City,12.8399,77.677,2026-07-21 21:00:00,13.9,10.5,188.0
Electronic City,12.8399,77.677,2026-07-21 22:00:00,13.2,10.0,167.0
Electronic City,12.8399,77.677,2026-07-21 23:00:00,11.6,8.9,152.0
Electronic City,12.8399,77.677,2026-07-22 00:00:00,10.1,7.7,147.0
Electronic City,12.8399,77.677,2026-07-22 01:00:00,9.4,7.0,146.0
Electronic City,12.8399,77.677,2026-07-22 02:00:00,8.8,6.5,147.0
Electronic City,12.8399,77.677,2026-07-22 03:00:00,8.3,6.2,150.0
Electronic City,12.8399,77.677,2026-07-22 04:00:00,7.5,5.6,155.0
Electronic City,12.8399,77.677,2026-07-22 05:00:00,6.4,4.7,156.0
Electronic City,12.8399,77.677,2026-07-22 06:00:00,6.1,4.6,151.0
Electronic City,12.8399,77.677,2026-07-22 07:00:00,6.4,5.2,144.0
Electronic City,12.8399,77.677,2026-07-22 08:00:00,5.8,4.9,137.0
Electronic City,12.8399,77.677,2026-07-22 09:00:00,5.4,4.5,132.0
Electronic City,12.8399,77.677,2026-07-22 10:00:00,5.4,4.1,129.0
Electronic City,12.8399,77.677,2026-07-22 11:00:00,5.6,4.0,126.0
Electronic City,12.8399,77.677,2026-07-22 12:00:00,5.9,4.0,122.0
Electronic City,12.8399,77.677,2026-07-22 13:00:00,6.1,4.1,119.0
Electronic City,12.8399,77.677,2026-07-22 14:00:00,6.8,4.2,124.0
Electronic City,12.8399,77.677,2026-07-22 15:00:00,8.1,5.2,143.0
Electronic City,12.8399,77.677,2026-07-22 16:00:00,7.5,5.1,170.0
Electronic City,12.8399,77.677,2026-07-22 17:00:00,8.7,5.9,190.0
Electronic City,12.8399,77.677,2026-07-22 18:00:00,10.0,7.2,198.0
Electronic City,12.8399,77.677,2026-07-22 19:00:00,11.8,9.0,200.0
Electronic City,12.8399,77.677,2026-07-22 20:00:00,11.7,8.9,199.0
Electronic City,12.8399,77.677,2026-07-22 21:00:00,11.4,8.5,197.0
Electronic City,12.8399,77.677,2026-07-22 22:00:00,11.3,8.2,192.0
Electronic City,12.8399,77.677,2026-07-22 23:00:00,11.3,7.8,184.0
Electronic City,12.8399,77.677,2026-07-23 00:00:00,11.1,7.2,172.0
Electronic City,12.8399,77.677,2026-07-23 01:00:00,11.1,6.7,158.0
Electronic City,12.8399,77.677,2026-07-23 02:00:00,11.3,6.6,146.0
Electronic City,12.8399,77.677,2026-07-23 03:00:00,12.0,6.7,140.0
Electronic City,12.8399,77.677,2026-07-23 04:00:00,12.6,6.8,136.0
Electronic City,12.8399,77.677,2026-07-23 05:00:00,10.3,5.6,134.0
Electronic City,12.8399,77.677,2026-07-23 06:00:00,9.2,5.4,134.0
Electronic City,12.8399,77.677,2026-07-23 07:00:00,8.7,5.5,136.0
Electronic City,12.8399,77.677,2026-07-23 08:00:00,7.5,4.9,136.0
Electronic City,12.8399,77.677,2026-07-23 09:00:00,6.8,4.6,131.0
Electronic City,12.8399,77.677,2026-07-23 10:00:00,7.0,4.5,125.0
Electronic City,12.8399,77.677,2026-07-23 11:00:00,7.8,4.6,120.0
Electronic City,12.8399,77.677,2026-07-23 12:00:00,8.7,4.8,119.0
Electronic City,12.8399,77.677,2026-07-23 13:00:00,10.8,5.4,121.0
Electronic City,12.8399,77.677,2026-07-23 14:00:00,13.3,6.4,124.0
Electronic City,12.8399,77.677,2026-07-23 15:00:00,14.4,6.9,127.0
Electronic City,12.8399,77.677,2026-07-23 16:00:00,14.3,7.2,132.0
Electronic City,12.8399,77.677,2026-07-23 17:00:00,19.2,10.0,138.0
Electronic City,12.8399,77.677,2026-07-23 18:00:00,17.2,10.7,149.0
Electronic City,12.8399,77.677,2026-07-23 19:00:00,17.4,11.9,162.0
Electronic City,12.8399,77.677,2026-07-23 20:00:00,17.9,12.4,170.0
Electronic City,12.8399,77.677,2026-07-23 21:00:00,17.4,12.2,168.0
Electronic City,12.8399,77.677,2026-07-23 22:00:00,15.7,11.3,160.0
Electronic City,12.8399,77.677,2026-07-23 23:00:00,13.2,9.7,153.0
Electronic City,12.8399,77.677,2026-07-24 00:00:00,9.3,6.9,149.0
Electronic City,12.8399,77.677,2026-07-24 01:00:00,8.4,5.8,146.0
Electronic City,12.8399,77.677,2026-07-24 02:00:00,9.3,5.7,143.0
Electronic City,12.8399,77.677,2026-07-24 03:00:00,10.6,5.9,138.0
Electronic City,12.8399,77.677,2026-07-24 04:00:00,11.4,6.1,132.0
Electronic City,12.8399,77.677,2026-07-24 05:00:00,6.0,3.5,129.0
Electronic City,12.8399,77.677,2026-07-24 06:00:00,5.8,3.8,133.0
Electronic City,12.8399,77.677,2026-07-24 07:00:00,6.3,4.6,141.0
Electronic City,12.8399,77.677,2026-07-24 08:00:00,5.6,4.2,145.0
Electronic City,12.8399,77.677,2026-07-24 09:00:00,10.4,5.4,140.0
Electronic City,12.8399,77.677,2026-07-24 10:00:00,19.0,8.4,132.0
Electronic City,12.8399,77.677,2026-07-24 11:00:00,28.9,12.1,125.0
Electronic City,12.8399,77.677,2026-07-24 12:00:00,33.2,14.1,119.0
Electronic City,12.8399,77.677,2026-07-24 13:00:00,36.3,15.4,114.0
Electronic City,12.8399,77.677,2026-07-24 14:00:00,43.0,17.4,124.0
Electronic City,12.8399,77.677,2026-07-24 15:00:00,51.7,20.7,160.0
Electronic City,12.8399,77.677,2026-07-24 16:00:00,58.7,23.2,210.0
Electronic City,12.8399,77.677,2026-07-24 17:00:00,38.4,19.3,248.0
Electronic City,12.8399,77.677,2026-07-24 18:00:00,37.3,19.8,268.0
Electronic City,12.8399,77.677,2026-07-24 19:00:00,30.7,18.0,277.0
Electronic City,12.8399,77.677,2026-07-24 20:00:00,25.5,16.0,269.0
Electronic City,12.8399,77.677,2026-07-24 21:00:00,20.3,13.4,234.0
Electronic City,12.8399,77.677,2026-07-24 22:00:00,16.8,11.8,183.0
Electronic City,12.8399,77.677,2026-07-24 23:00:00,12.8,9.5,145.0
Electronic City,12.8399,77.677,2026-07-25 00:00:00,9.2,7.0,132.0
Electronic City,12.8399,77.677,2026-07-25 01:00:00,7.4,5.7,131.0
Electronic City,12.8399,77.677,2026-07-25 02:00:00,6.9,5.0,133.0
Electronic City,12.8399,77.677,2026-07-25 03:00:00,7.5,5.0,136.0
Electronic City,12.8399,77.677,2026-07-25 04:00:00,8.5,5.4,141.0
Electronic City,12.8399,77.677,2026-07-25 05:00:00,9.8,6.1,145.0
Electronic City,12.8399,77.677,2026-07-25 06:00:00,10.6,6.4,148.0
Electronic City,12.8399,77.677,2026-07-25 07:00:00,11.9,7.2,149.0
Electronic City,12.8399,77.677,2026-07-25 08:00:00,12.9,7.7,148.0
Electronic City,12.8399,77.677,2026-07-25 09:00:00,14.3,8.2,141.0
Electronic City,12.8399,77.677,2026-07-25 10:00:00,15.0,8.3,131.0
Electronic City,12.8399,77.677,2026-07-25 11:00:00,15.3,8.0,123.0
Electronic City,12.8399,77.677,2026-07-25 12:00:00,14.3,7.5,119.0
Electronic City,12.8399,77.677,2026-07-25 13:00:00,12.9,6.9,117.0
Electronic City,12.8399,77.677,2026-07-25 14:00:00,13.0,6.9,121.0
Electronic City,12.8399,77.677,2026-07-25 15:00:00,11.0,6.0,136.0
Electronic City,12.8399,77.677,2026-07-25 16:00:00,10.2,6.2,157.0
Electronic City,12.8399,77.677,2026-07-25 17:00:00,15.8,9.1,175.0
Electronic City,12.8399,77.677,2026-07-25 18:00:00,16.3,11.3,190.0
Electronic City,12.8399,77.677,2026-07-25 19:00:00,16.9,12.5,202.0
Electronic City,12.8399,77.677,2026-07-25 20:00:00,16.6,12.4,207.0
Electronic City,12.8399,77.677,2026-07-25 21:00:00,16.8,12.0,198.0
Electronic City,12.8399,77.677,2026-07-25 22:00:00,15.1,10.7,181.0
Electronic City,12.8399,77.677,2026-07-25 23:00:00,13.0,9.1,167.0
Electronic City,12.8399,77.677,2026-07-26 00:00:00,10.5,7.3,160.0
Electronic City,12.8399,77.677,2026-07-26 01:00:00,7.9,5.7,156.0
Electronic City,12.8399,77.677,2026-07-26 02:00:00,6.4,4.6,151.0
Electronic City,12.8399,77.677,2026-07-26 03:00:00,5.6,4.0,143.0
Electronic City,12.8399,77.677,2026-07-26 04:00:00,6.4,4.1,134.0
Electronic City,12.8399,77.677,2026-07-26 05:00:00,5.5,3.7,127.0
Electronic City,12.8399,77.677,2026-07-26 06:00:00,5.2,3.5,125.0
Electronic City,12.8399,77.677,2026-07-26 07:00:00,5.6,3.9,126.0
Electronic City,12.8399,77.677,2026-07-26 08:00:00,5.3,3.7,125.0
Electronic City,12.8399,77.677,2026-07-26 09:00:00,6.3,4.2,119.0
Electronic City,12.8399,77.677,2026-07-26 10:00:00,8.7,5.3,111.0
Electronic City,12.8399,77.677,2026-07-26 11:00:00,10.5,6.1,109.0
Electronic City,12.8399,77.677,2026-07-26 12:00:00,13.9,7.2,117.0
Electronic City,12.8399,77.677,2026-07-26 13:00:00,13.9,7.2,130.0
Electronic City,12.8399,77.677,2026-07-26 14:00:00,15.5,7.7,140.0
Electronic City,12.8399,77.677,2026-07-26 15:00:00,17.6,8.9,145.0
Electronic City,12.8399,77.677,2026-07-26 16:00:00,16.5,9.3,147.0
Electronic City,12.8399,77.677,2026-07-26 17:00:00,19.3,10.0,148.0
Electronic City,12.8399,77.677,2026-07-26 18:00:00,19.4,11.5,150.0
Electronic City,12.8399,77.677,2026-07-26 19:00:00,20.2,12.7,150.0
Electronic City,12.8399,77.677,2026-07-26 20:00:00,20.1,12.7,149.0
Electronic City,12.8399,77.677,2026-07-26 21:00:00,15.4,10.5,144.0
Electronic City,12.8399,77.677,2026-07-26 22:00:00,11.3,8.1,138.0
Electronic City,12.8399,77.677,2026-07-26 23:00:00,7.6,5.8,131.0
Electronic City,12.8399,77.677,2026-07-27 00:00:00,5.3,4.1,125.0
Electronic City,12.8399,77.677,2026-07-27 01:00:00,4.2,3.2,118.0
Electronic City,12.8399,77.677,2026-07-27 02:00:00,4.2,2.8,113.0
Electronic City,12.8399,77.677,2026-07-27 03:00:00,4.0,2.6,108.0
Electronic City,12.8399,77.677,2026-07-27 04:00:00,3.6,2.3,104.0
Electronic City,12.8399,77.677,2026-07-27 05:00:00,3.0,2.0,104.0
Electronic City,12.8399,77.677,2026-07-27 06:00:00,2.9,2.1,113.0
Electronic City,12.8399,77.677,2026-07-27 07:00:00,3.2,2.7,127.0
Electronic City,12.8399,77.677,2026-07-27 08:00:00,3.8,3.0,136.0
Electronic City,12.8399,77.677,2026-07-27 09:00:00,5.7,3.8,133.0
Electronic City,12.8399,77.677,2026-07-27 10:00:00,10.4,5.3,125.0
Electronic City,12.8399,77.677,2026-07-27 11:00:00,11.4,6.1,119.0
Electronic City,12.8399,77.677,2026-07-27 12:00:00,12.2,6.4,118.0
Electronic City,12.8399,77.677,2026-07-27 13:00:00,14.1,6.8,121.0
Electronic City,12.8399,77.677,2026-07-27 14:00:00,17.8,8.1,125.0
Electronic City,12.8399,77.677,2026-07-27 15:00:00,21.1,9.4,133.0
Electronic City,12.8399,77.677,2026-07-27 16:00:00,23.5,10.2,143.0
Electronic City,12.8399,77.677,2026-07-27 17:00:00,27.9,14.1,153.0
Electronic City,12.8399,77.677,2026-07-27 18:00:00,24.7,14.2,162.0
Electronic City,12.8399,77.677,2026-07-27 19:00:00,25.8,14.8,171.0
Electronic City,12.8399,77.677,2026-07-27 20:00:00,23.6,14.1,175.0
Electronic City,12.8399,77.677,2026-07-27 21:00:00,18.6,11.8,173.0
Electronic City,12.8399,77.677,2026-07-27 22:00:00,12.7,8.8,166.0
Electronic City,12.8399,77.677,2026-07-27 23:00:00,8.2,6.2,159.0
Electronic City,12.8399,77.677,2026-07-28 00:00:00,5.3,4.3,152.0
Electronic City,12.8399,77.677,2026-07-28 01:00:00,4.3,3.4,144.0
Electronic City,12.8399,77.677,2026-07-28 02:00:00,4.4,3.0,137.0
Electronic City,12.8399,77.677,2026-07-28 03:00:00,4.5,2.8,129.0
Electronic City,12.8399,77.677,2026-07-28 04:00:00,4.8,2.8,120.0
Electronic City,12.8399,77.677,2026-07-28 05:00:00,3.5,2.3,117.0
Electronic City,12.8399,77.677,2026-07-28 06:00:00,3.5,2.4,123.0
Electronic City,12.8399,77.677,2026-07-28 07:00:00,3.8,3.1,133.0
Electronic City,12.8399,77.677,2026-07-28 08:00:00,4.6,3.4,139.0
Electronic City,12.8399,77.677,2026-07-28 09:00:00,6.0,3.8,135.0
Electronic City,12.8399,77.677,2026-07-28 10:00:00,7.9,4.4,126.0
Electronic City,12.8399,77.677,2026-07-28 11:00:00,11.1,5.5,119.0
Electronic City,12.8399,77.677,2026-07-28 12:00:00,13.8,6.4,116.0
Electronic City,12.8399,77.677,2026-07-28 13:00:00,11.6,5.8,115.0
Electronic City,12.8399,77.677,2026-07-28 14:00:00,11.5,5.8,116.0
Electronic City,12.8399,77.677,2026-07-28 15:00:00,11.8,5.9,121.0
Electronic City,12.8399,77.677,2026-07-28 16:00:00,12.8,6.4,129.0
Electronic City,12.8399,77.677,2026-07-28 17:00:00,14.8,7.5,137.0
Electronic City,12.8399,77.677,2026-07-28 18:00:00,13.4,7.7,147.0
Electronic City,12.8399,77.677,2026-07-28 19:00:00,12.6,8.0,157.0
Electronic City,12.8399,77.677,2026-07-28 20:00:00,12.3,7.9,162.0
Electronic City,12.8399,77.677,2026-07-28 21:00:00,11.5,7.3,159.0
Electronic City,12.8399,77.677,2026-07-28 22:00:00,9.8,6.4,152.0
Electronic City,12.8399,77.677,2026-07-28 23:00:00,7.7,5.3,146.0
Electronic City,12.8399,77.677,2026-07-29 00:00:00,8.3,4.9,143.0
Electronic City,12.8399,77.677,2026-07-29 01:00:00,4.7,3.3,140.0
Electronic City,12.8399,77.677,2026-07-29 02:00:00,3.2,2.5,137.0
Electronic City,12.8399,77.677,2026-07-29 03:00:00,2.3,2.0,130.0
Electronic City,12.8399,77.677,2026-07-29 04:00:00,2.1,1.8,123.0
Electronic City,12.8399,77.677,2026-07-29 05:00:00,6.4,2.9,120.0
Electronic City,12.8399,77.677,2026-07-29 06:00:00,7.4,3.4,127.0
Electronic City,12.8399,77.677,2026-07-29 07:00:00,5.6,3.7,138.0
Electronic City,12.8399,77.677,2026-07-29 08:00:00,5.3,3.5,144.0
Electronic City,12.8399,77.677,2026-07-29 09:00:00,5.9,3.4,140.0
Electronic City,12.8399,77.677,2026-07-29 10:00:00,6.1,3.5,132.0
Electronic City,12.8399,77.677,2026-07-29 11:00:00,8.4,3.9,125.0
Electronic City,12.8399,77.677,2026-07-29 12:00:00,11.9,5.1,121.0
Electronic City,12.8399,77.677,2026-07-29 13:00:00,14.1,5.6,119.0
Electronic City,12.8399,77.677,2026-07-29 14:00:00,18.0,6.9,124.0
Electronic City,12.8399,77.677,2026-07-29 15:00:00,19.5,7.8,143.0
Electronic City,12.8399,77.677,2026-07-29 16:00:00,17.7,7.7,169.0
Electronic City,12.8399,77.677,2026-07-29 17:00:00,24.5,10.6,184.0
Electronic City,12.8399,77.677,2026-07-29 18:00:00,17.1,9.5,175.0
Electronic City,12.8399,77.677,2026-07-29 19:00:00,14.0,8.5,155.0
Electronic City,12.8399,77.677,2026-07-29 20:00:00,12.8,7.9,140.0
Electronic City,12.8399,77.677,2026-07-29 21:00:00,12.0,7.2,137.0
Electronic City,12.8399,77.677,2026-07-29 22:00:00,10.8,6.5,138.0
Electronic City,12.8399,77.677,2026-07-29 23:00:00,10.9,6.2,138.0
Electronic City,12.8399,77.677,2026-07-30 00:00:00,11.0,5.8,134.0
Electronic City,12.8399,77.677,2026-07-30 01:00:00,10.2,5.3,129.0
Electronic City,12.8399,77.677,2026-07-30 02:00:00,8.8,4.5,124.0
Electronic City,12.8399,77.677,2026-07-30 03:00:00,5.8,3.1,118.0
Electronic City,12.8399,77.677,2026-07-30 04:00:00,5.2,2.6,112.0
Electronic City,12.8399,77.677,2026-07-30 05:00:00,4.4,2.5,110.0
Electronic City,12.8399,77.677,2026-07-30 06:00:00,4.2,2.4,115.0
Electronic City,12.8399,77.677,2026-07-30 07:00:00,4.6,3.4,124.0
Electronic City,12.8399,77.677,2026-07-30 08:00:00,4.6,3.3,130.0
Electronic City,12.8399,77.677,2026-07-30 09:00:00,4.6,3.3,129.0
Electronic City,12.8399,77.677,2026-07-30 10:00:00,5.8,3.5,126.0
Electronic City,12.8399,77.677,2026-07-30 11:00:00,8.0,4.1,123.0
Electronic City,12.8399,77.677,2026-07-30 12:00:00,10.9,5.1,121.0
Electronic City,12.8399,77.677,2026-07-30 13:00:00,17.3,7.3,119.0
Electronic City,12.8399,77.677,2026-07-30 14:00:00,17.8,7.8,121.0
Electronic City,12.8399,77.677,2026-07-30 15:00:00,15.4,6.9,131.0
Electronic City,12.8399,77.677,2026-07-30 16:00:00,10.1,5.6,144.0
Electronic City,12.8399,77.677,2026-07-30 17:00:00,13.4,7.6,154.0
Electronic City,12.8399,77.677,2026-07-30 18:00:00,11.5,7.0,155.0
Electronic City,12.8399,77.677,2026-07-30 19:00:00,10.8,7.2,153.0
Electronic City,12.8399,77.677,2026-07-30 20:00:00,10.2,6.8,150.0
Electronic City,12.8399,77.677,2026-07-30 21:00:00,8.2,5.5,149.0
Electronic City,12.8399,77.677,2026-07-30 22:00:00,7.9,5.2,148.0
Electronic City,12.8399,77.677,2026-07-30 23:00:00,5.1,3.9,145.0
Electronic City,12.8399,77.677,2026-07-31 00:00:00,5.4,3.4,139.0
Electronic City,12.8399,77.677,2026-07-31 01:00:00,5.5,3.1,131.0
Electronic City,12.8399,77.677,2026-07-31 02:00:00,4.4,2.6,124.0
Electronic City,12.8399,77.677,2026-07-31 03:00:00,3.1,2.0,116.0
Electronic City,12.8399,77.677,2026-07-31 04:00:00,2.6,1.7,108.0
Electronic City,12.8399,77.677,2026-07-31 05:00:00,4.0,2.2,105.0
Electronic City,12.8399,77.677,2026-07-31 06:00:00,4.3,2.4,111.0
Electronic City,12.8399,77.677,2026-07-31 07:00:00,5.6,3.5,121.0
Electronic City,12.8399,77.677,2026-07-31 08:00:00,6.4,4.0,128.0
Electronic City,12.8399,77.677,2026-07-31 09:00:00,7.4,4.1,127.0
Electronic City,12.8399,77.677,2026-07-31 10:00:00,9.5,4.5,123.0
Electronic City,12.8399,77.677,2026-07-31 11:00:00,11.5,5.4,120.0
Electronic City,12.8399,77.677,2026-07-31 12:00:00,12.1,5.8,118.0
Electronic City,12.8399,77.677,2026-07-31 13:00:00,13.8,6.4,116.0
Electronic City,12.8399,77.677,2026-07-31 14:00:00,13.5,6.5,117.0
Electronic City,12.8399,77.677,2026-07-31 15:00:00,13.3,6.5,123.0
Electronic City,12.8399,77.677,2026-07-31 16:00:00,10.7,5.6,132.0
Electronic City,12.8399,77.677,2026-07-31 17:00:00,15.3,9.0,140.0
Electronic City,12.8399,77.677,2026-07-31 18:00:00,14.2,9.2,148.0
Electronic City,12.8399,77.677,2026-07-31 19:00:00,12.8,9.0,157.0
Electronic City,12.8399,77.677,2026-07-31 20:00:00,11.0,8.1,161.0
Electronic City,12.8399,77.677,2026-07-31 21:00:00,9.4,6.9,160.0
Electronic City,12.8399,77.677,2026-07-31 22:00:00,7.7,5.9,156.0
Electronic City,12.8399,77.677,2026-07-31 23:00:00,5.6,4.6,149.0
Electronic City,12.8399,77.677,2026-08-01 00:00:00,3.8,3.3,139.0
Electronic City,12.8399,77.677,2026-08-01 01:00:00,2.9,2.6,127.0
Electronic City,12.8399,77.677,2026-08-01 02:00:00,2.7,2.2,118.0
Electronic City,12.8399,77.677,2026-08-01 03:00:00,3.0,2.2,112.0
Electronic City,12.8399,77.677,2026-08-01 04:00:00,3.2,2.1,109.0
Electronic City,12.8399,77.677,2026-08-01 05:00:00,3.0,2.3,109.0
Electronic City,12.8399,77.677,2026-08-01 06:00:00,2.8,2.3,115.0
Electronic City,12.8399,77.677,2026-08-01 07:00:00,3.2,2.7,125.0
Electronic City,12.8399,77.677,2026-08-01 08:00:00,4.8,3.5,131.0
Electronic City,12.8399,77.677,2026-08-01 09:00:00,4.6,3.2,129.0
Electronic City,12.8399,77.677,2026-08-01 10:00:00,4.9,3.0,124.0
Electronic City,12.8399,77.677,2026-08-01 11:00:00,5.5,3.1,121.0
Electronic City,12.8399,77.677,2026-08-01 12:00:00,9.6,4.4,121.0
Electronic City,12.8399,77.677,2026-08-01 13:00:00,14.3,6.2,122.0
Electronic City,12.8399,77.677,2026-08-01 14:00:00,19.3,7.9,129.0
Electronic City,12.8399,77.677,2026-08-01 15:00:00,20.0,8.0,146.0
Electronic City,12.8399,77.677,2026-08-01 16:00:00,17.5,8.7,168.0
Electronic City,12.8399,77.677,2026-08-01 17:00:00,11.5,6.5,184.0
Electronic City,12.8399,77.677,2026-08-01 18:00:00,8.5,6.0,189.0
Electronic City,12.8399,77.677,2026-08-01 19:00:00,7.5,5.9,189.0
Electronic City,12.8399,77.677,2026-08-01 20:00:00,6.0,5.2,183.0
Electronic City,12.8399,77.677,2026-08-01 21:00:00,5.1,4.3,171.0
Electronic City,12.8399,77.677,2026-08-01 22:00:00,5.7,4.3,153.0
Electronic City,12.8399,77.677,2026-08-01 23:00:00,5.4,3.9,138.0
Electronic City,12.8399,77.677,2026-08-02 00:00:00,4.0,2.9,127.0
Electronic City,12.8399,77.677,2026-08-02 01:00:00,2.7,2.1,117.0
Electronic City,12.8399,77.677,2026-08-02 02:00:00,2.8,2.0,111.0
Electronic City,12.8399,77.677,2026-08-02 03:00:00,4.9,2.6,109.0
Electronic City,12.8399,77.677,2026-08-02 04:00:00,5.6,2.9,111.0
Electronic City,12.8399,77.677,2026-08-02 05:00:00,2.5,1.8,115.0
Electronic City,12.8399,77.677,2026-08-02 06:00:00,2.3,1.8,123.0
Electronic City,12.8399,77.677,2026-08-02 07:00:00,2.7,2.3,133.0
Electronic City,12.8399,77.677,2026-08-02 08:00:00,2.5,2.2,138.0
Electronic City,12.8399,77.677,2026-08-02 09:00:00,2.3,2.0,132.0
Electronic City,12.8399,77.677,2026-08-02 10:00:00,2.6,2.0,120.0
Electronic City,12.8399,77.677,2026-08-02 11:00:00,4.5,2.5,112.0
